onset	duration	trial_type	response_time
4.264810	3.530240	event_friend_reward	2.030290
4.264810	33.500000	block_friend_punish	n/a
8.758260	3.528900	event_friend_neutral	2.040540
13.260800	3.524790	missed_trial	n/a
17.745300	3.529010	event_friend_punish	1.311100
22.229500	3.526790	event_friend_punish	1.096030
26.715200	3.526490	event_friend_punish	1.414600
31.206100	3.525620	event_friend_punish	2.111500
35.692400	3.526190	event_friend_punish	2.028730
47.247700	3.524690	event_computer_punish	1.465550
47.247700	33.500000	block_computer_punish	n/a
51.534400	3.526810	event_computer_reward	0.982129
55.821500	3.527280	event_computer_punish	0.664727
60.108100	3.524660	event_computer_punish	0.731708
64.395300	3.524760	event_computer_punish	0.731485
68.682600	3.524530	event_computer_punish	1.231410
72.968800	3.523460	event_computer_punish	1.215330
77.255800	3.526770	event_computer_reward	0.548179
89.051500	3.525160	event_friend_reward	0.928917
89.051500	33.500000	block_friend_reward	n/a
93.574200	3.524530	event_friend_reward	0.826641
98.098500	3.525150	event_friend_reward	0.922719
102.585000	3.523330	event_friend_reward	1.173370
107.068000	3.525170	event_friend_reward	1.110070
111.556000	3.526180	event_friend_punish	1.359810
116.044000	3.524240	event_friend_punish	0.741992
120.526000	3.525800	event_friend_reward	0.079343
136.315000	3.523750	event_stranger_reward	0.921238
136.315000	33.500000	block_stranger_reward	n/a
140.809000	3.525520	event_stranger_reward	1.014440
145.302000	3.524600	event_stranger_reward	0.807749
149.780000	3.526020	event_stranger_neutral	0.666621
154.270000	3.524670	event_stranger_neutral	0.730093
158.754000	3.528050	event_stranger_reward	0.616669
163.245000	3.523970	event_stranger_reward	0.797103
167.731000	3.524410	event_stranger_reward	1.214600
183.495000	3.526810	event_stranger_punish	1.013530
183.495000	33.500000	block_stranger_punish	n/a
187.979000	3.524710	event_stranger_punish	0.849341
192.467000	3.523420	event_stranger_punish	0.648033
196.951000	3.527700	event_stranger_reward	0.684519
201.437000	3.526060	event_stranger_punish	0.836309
205.933000	3.523970	event_stranger_punish	0.159165
210.412000	3.527730	event_stranger_reward	1.001500
214.898000	3.526570	event_stranger_punish	0.852741
226.702000	3.526590	event_friend_reward	1.107950
226.702000	33.500000	block_friend_reward	n/a
231.189000	3.524260	event_friend_reward	0.808215
235.731000	3.527830	event_friend_punish	0.769983
240.226000	3.527380	event_friend_reward	0.761723
244.713000	3.528080	event_friend_punish	0.811890
249.198000	3.528730	event_friend_reward	0.530650
253.683000	3.524410	event_friend_reward	0.717009
258.171000	3.523950	event_friend_reward	0.864745
273.707000	3.527980	event_computer_neutral	1.592270
273.707000	33.500000	block_computer_reward	n/a
278.004000	3.527820	event_computer_reward	0.981564
282.291000	3.524320	event_computer_reward	1.115450
286.578000	3.527500	event_computer_punish	0.747974
290.865000	3.525840	event_computer_reward	0.531092
295.151000	3.524110	event_computer_reward	0.648284
299.438000	3.523220	event_computer_reward	0.448077
303.725000	3.524800	event_computer_reward	0.798062
317.511000	3.525880	event_stranger_reward	1.406990
317.511000	33.500000	block_stranger_reward	n/a
322.066000	3.526580	event_stranger_neutral	0.806240
326.545000	3.527380	event_stranger_reward	0.564093
331.021000	3.527590	event_stranger_punish	0.841294
335.512000	3.527770	event_stranger_reward	0.687714
339.989000	3.523820	event_stranger_reward	0.864407
344.463000	3.524680	event_stranger_reward	1.077670
348.933000	3.526320	event_stranger_reward	0.593958
362.741000	3.524240	event_friend_reward	1.013830
362.741000	33.500000	block_friend_punish	n/a
367.232000	3.525940	event_friend_punish	0.793216
371.713000	3.524590	event_friend_punish	1.317000
376.201000	3.525760	event_friend_punish	0.781337
380.685000	3.527430	event_friend_reward	0.601326
385.173000	3.527030	event_friend_punish	0.633812
389.661000	3.525690	event_friend_punish	0.815834
394.152000	3.525490	event_friend_punish	0.745345
