onset	duration	trial_type	response_time	Offer
4.012260	3.513400	event_reject_computer	2.072800	5
4.012260	3.513400	event_computer	2.072800	5
4.012260	33.500000	block_computer_fair	n/a	n/a
8.293800	3.513420	event_accept_computer	1.771360	9
8.293800	3.513420	event_computer	1.771360	9
8.293800	0	event_RT	1.771360	9
12.575400	3.528780	missed_trial	n/a	8
16.872800	3.513420	event_reject_computer	1.119180	7
16.872800	3.513420	event_computer	1.119180	7
16.872800	0	event_RT	1.119180	7
21.154400	3.513560	event_reject_computer	1.400360	7
21.154400	3.513560	event_computer	1.400360	7
21.154400	0	event_RT	1.400360	7
25.436000	3.529260	event_reject_computer	1.032070	3
25.436000	3.529260	event_computer	1.032070	3
25.436000	0	event_RT	1.032070	3
29.733400	3.513620	event_accept_computer	1.147980	8
29.733400	3.513620	event_computer	1.147980	8
29.733400	0	event_RT	1.147980	8
34.015100	3.513610	event_accept_computer	1.029290	10
34.015100	3.513610	event_computer	1.029290	10
34.015100	0	event_RT	1.029290	10
47.550800	3.510450	event_accept_ingroup	1.182440	10
47.550800	3.510450	event_ingroup	1.182440	10
47.550800	33.500000	block_ingroup_fair	n/a	n/a
51.829700	3.513410	event_accept_ingroup	1.383450	7
51.829700	3.513410	event_ingroup	1.383450	7
51.829700	0	event_RT	1.383450	7
56.111400	3.529070	event_reject_ingroup	1.031400	2
56.111400	3.529070	event_ingroup	1.031400	2
56.111400	0	event_RT	1.031400	2
60.408800	3.513350	event_accept_ingroup	1.097350	8
60.408800	3.513350	event_ingroup	1.097350	8
60.408800	0	event_RT	1.097350	8
64.690400	3.513470	event_accept_ingroup	1.028720	10
64.690400	3.513470	event_ingroup	1.028720	10
64.690400	0	event_RT	1.028720	10
68.972100	3.513450	event_accept_ingroup	1.493400	8
68.972100	3.513450	event_ingroup	1.493400	8
68.972100	0	event_RT	1.493400	8
73.253900	3.513380	event_reject_ingroup	1.491640	7
73.253900	3.513380	event_ingroup	1.491640	7
73.253900	0	event_RT	1.491640	7
77.535500	3.513460	event_reject_ingroup	1.023290	6
77.535500	3.513460	event_ingroup	1.023290	6
77.535500	0	event_RT	1.023290	6
93.069300	3.512580	event_reject_outgroup	1.160290	4
93.069300	3.512580	event_outgroup	1.160290	4
93.069300	33.500000	block_outgroup_unfair	n/a	n/a
97.350400	3.513170	event_reject_outgroup	1.025190	3
97.350400	3.513170	event_outgroup	1.025190	3
97.350400	0	event_RT	1.025190	3
101.632000	3.513040	event_reject_outgroup	1.023170	1
101.632000	3.513040	event_outgroup	1.023170	1
101.632000	0	event_RT	1.023170	1
105.914000	3.513440	event_reject_outgroup	1.021730	3
105.914000	3.513440	event_outgroup	1.021730	3
105.914000	0	event_RT	1.021730	3
110.196000	3.513100	event_reject_outgroup	1.019700	1
110.196000	3.513100	event_outgroup	1.019700	1
110.196000	0	event_RT	1.019700	1
114.477000	3.528800	event_reject_outgroup	1.017750	4
114.477000	3.528800	event_outgroup	1.017750	4
114.477000	0	event_RT	1.017750	4
118.774000	3.528860	event_reject_outgroup	1.017160	5
118.774000	3.528860	event_outgroup	1.017160	5
118.774000	0	event_RT	1.017160	5
123.072000	3.513390	event_reject_outgroup	1.332950	7
123.072000	3.513390	event_outgroup	1.332950	7
123.072000	0	event_RT	1.332950	7
136.605000	3.512890	event_reject_computer	1.322030	3
136.605000	3.512890	event_computer	1.322030	3
136.605000	33.500000	block_computer_unfair	n/a	n/a
140.886000	3.513430	event_reject_computer	1.020720	3
140.886000	3.513430	event_computer	1.020720	3
140.886000	0	event_RT	1.020720	3
145.168000	3.513380	event_reject_computer	1.018830	3
145.168000	3.513380	event_computer	1.018830	3
145.168000	0	event_RT	1.018830	3
149.449000	3.529260	event_accept_computer	1.017470	7
149.449000	3.529260	event_computer	1.017470	7
149.449000	0	event_RT	1.017470	7
153.747000	3.513640	event_accept_computer	1.482530	5
153.747000	3.513640	event_computer	1.482530	5
153.747000	0	event_RT	1.482530	5
158.028000	3.529260	event_reject_computer	1.030790	2
158.028000	3.529260	event_computer	1.030790	2
158.028000	0	event_RT	1.030790	2
162.326000	3.513600	event_reject_computer	1.029890	3
162.326000	3.513600	event_computer	1.029890	3
162.326000	0	event_RT	1.029890	3
166.607000	3.513620	event_reject_computer	1.028080	1
166.607000	3.513620	event_computer	1.028080	1
166.607000	0	event_RT	1.028080	1
178.141000	3.512470	event_accept_outgroup	1.151630	8
178.141000	3.512470	event_outgroup	1.151630	8
178.141000	33.500000	block_outgroup_fair	n/a	n/a
182.422000	3.528860	event_accept_outgroup	1.017300	10
182.422000	3.528860	event_outgroup	1.017300	10
182.422000	0	event_RT	1.017300	10
186.719000	3.529200	event_accept_outgroup	1.033260	9
186.719000	3.529200	event_outgroup	1.033260	9
186.719000	0	event_RT	1.033260	9
191.016000	3.529030	event_accept_outgroup	1.032440	10
191.016000	3.529030	event_outgroup	1.032440	10
191.016000	0	event_RT	1.032440	10
195.314000	3.529010	event_reject_outgroup	1.031350	3
195.314000	3.529010	event_outgroup	1.031350	3
195.314000	0	event_RT	1.031350	3
199.611000	3.529060	event_accept_outgroup	1.030700	10
199.611000	3.529060	event_outgroup	1.030700	10
199.611000	0	event_RT	1.030700	10
203.909000	3.513340	event_accept_outgroup	1.029570	6
203.909000	3.513340	event_outgroup	1.029570	6
203.909000	0	event_RT	1.029570	6
208.190000	3.513360	event_accept_outgroup	1.027690	9
208.190000	3.513360	event_outgroup	1.027690	9
208.190000	0	event_RT	1.027690	9
219.723000	3.513200	event_accept_outgroup	1.018870	9
219.723000	3.513200	event_outgroup	1.018870	9
219.723000	33.500000	block_outgroup_unfair	n/a	n/a
