onset	duration	trial_type	response_time	Offer
4.011110	3.512850	event_accept_ingroup	1.541760	10
4.011110	3.512850	event_ingroup	1.541760	10
4.011110	33.500000	block_ingroup_fair	n/a	n/a
8.292380	3.511630	event_accept_ingroup	1.539980	9
8.292380	3.511630	event_ingroup	1.539980	9
8.292380	0	event_RT	1.539980	9
12.547100	3.524540	event_accept_ingroup	2.498250	5
12.547100	3.524540	event_ingroup	2.498250	5
12.547100	0	event_RT	2.498250	5
16.838300	3.526610	event_accept_ingroup	1.720670	7
16.838300	3.526610	event_ingroup	1.720670	7
16.838300	0	event_RT	1.720670	7
21.118600	3.514690	event_accept_ingroup	1.770120	10
21.118600	3.514690	event_ingroup	1.770120	10
21.118600	0	event_RT	1.770120	10
25.401500	3.526810	event_accept_ingroup	2.050180	9
25.401500	3.526810	event_ingroup	2.050180	9
25.401500	0	event_RT	2.050180	9
29.698000	3.541600	missed_trial	n/a	8
34.008300	3.514720	event_accept_ingroup	1.020080	1
34.008300	3.514720	event_ingroup	1.020080	1
34.008300	0	event_RT	1.020080	1
47.542400	3.510180	event_reject_computer	1.491470	2
47.542400	3.510180	event_computer	1.491470	2
47.542400	33.500000	block_computer_unfair	n/a	n/a
51.813600	3.519950	event_reject_computer	1.516660	1
51.813600	3.519950	event_computer	1.516660	1
51.813600	0	event_RT	1.516660	1
56.087000	3.512010	event_accept_computer	1.023260	7
56.087000	3.512010	event_computer	1.023260	7
56.087000	0	event_RT	1.023260	7
60.367200	3.532000	event_reject_computer	2.188900	2
60.367200	3.532000	event_computer	2.188900	2
60.367200	0	event_RT	2.188900	2
64.664600	3.516300	event_accept_computer	1.938280	3
64.664600	3.516300	event_computer	1.938280	3
64.664600	0	event_RT	1.938280	3
68.948300	3.529180	event_reject_computer	2.167330	2
68.948300	3.529180	event_computer	2.167330	2
68.948300	0	event_RT	2.167330	2
73.245500	3.512190	event_accept_computer	1.866760	2
73.245500	3.512190	event_computer	1.866760	2
73.245500	0	event_RT	1.866760	2
77.523500	3.524570	event_accept_computer	1.518840	5
77.523500	3.524570	event_computer	1.518840	5
77.523500	0	event_RT	1.518840	5
93.055700	3.512690	event_reject_outgroup	1.474180	2
93.055700	3.512690	event_outgroup	1.474180	2
93.055700	33.500000	block_outgroup_unfair	n/a	n/a
97.336700	3.515980	event_accept_outgroup	1.489410	5
97.336700	3.515980	event_outgroup	1.489410	5
97.336700	0	event_RT	1.489410	5
101.620000	3.527450	event_reject_outgroup	1.219130	1
101.620000	3.527450	event_outgroup	1.219130	1
101.620000	0	event_RT	1.219130	1
105.916000	3.514560	event_accept_outgroup	1.019640	10
105.916000	3.514560	event_outgroup	1.019640	10
105.916000	0	event_RT	1.019640	10
110.196000	3.516130	event_reject_outgroup	2.252390	2
110.196000	3.516130	event_outgroup	2.252390	2
110.196000	0	event_RT	2.252390	2
114.478000	3.512090	event_reject_outgroup	2.467040	3
114.478000	3.512090	event_outgroup	2.467040	3
114.478000	0	event_RT	2.467040	3
118.760000	3.515360	event_reject_outgroup	2.331600	2
118.760000	3.515360	event_outgroup	2.331600	2
118.760000	0	event_RT	2.331600	2
123.040000	3.528170	event_reject_outgroup	2.064510	2
123.040000	3.528170	event_outgroup	2.064510	2
123.040000	0	event_RT	2.064510	2
138.587000	3.515680	event_accept_outgroup	1.721920	10
138.587000	3.515680	event_outgroup	1.721920	10
138.587000	33.500000	block_outgroup_fair	n/a	n/a
142.868000	3.514650	event_accept_outgroup	1.104260	10
142.868000	3.514650	event_outgroup	1.104260	10
142.868000	0	event_RT	1.104260	10
147.137000	3.511220	event_accept_outgroup	1.415370	10
147.137000	3.511220	event_outgroup	1.415370	10
147.137000	0	event_RT	1.415370	10
151.416000	3.514130	event_reject_outgroup	1.748800	8
151.416000	3.514130	event_outgroup	1.748800	8
151.416000	0	event_RT	1.748800	8
155.696000	3.513930	event_reject_outgroup	1.482390	1
155.696000	3.513930	event_outgroup	1.482390	1
155.696000	0	event_RT	1.482390	1
159.972000	3.511090	event_accept_outgroup	1.402630	10
159.972000	3.511090	event_outgroup	1.402630	10
159.972000	0	event_RT	1.402630	10
164.241000	3.517780	event_accept_outgroup	1.130800	9
164.241000	3.517780	event_outgroup	1.130800	9
164.241000	0	event_RT	1.130800	9
168.526000	3.513200	event_accept_outgroup	1.475360	5
168.526000	3.513200	event_outgroup	1.475360	5
168.526000	0	event_RT	1.475360	5
180.042000	3.513140	event_accept_computer	1.599520	10
180.042000	3.513140	event_computer	1.599520	10
180.042000	33.500000	block_computer_fair	n/a	n/a
184.323000	3.513240	event_reject_computer	1.614640	1
184.323000	3.513240	event_computer	1.614640	1
184.323000	0	event_RT	1.614640	1
188.602000	3.516130	event_accept_computer	1.699130	5
188.602000	3.516130	event_computer	1.699130	5
188.602000	0	event_RT	1.699130	5
192.883000	3.515480	event_accept_computer	1.030940	8
192.883000	3.515480	event_computer	1.030940	8
192.883000	0	event_RT	1.030940	8
197.164000	3.513990	event_accept_computer	1.430080	8
197.164000	3.513990	event_computer	1.430080	8
197.164000	0	event_RT	1.430080	8
201.435000	3.509070	event_accept_computer	1.022300	8
201.435000	3.509070	event_computer	1.022300	8
201.435000	0	event_RT	1.022300	8
205.713000	3.510630	event_accept_computer	1.590350	7
205.713000	3.510630	event_computer	1.590350	7
205.713000	0	event_RT	1.590350	7
209.978000	3.513310	event_accept_computer	1.022610	8
209.978000	3.513310	event_computer	1.022610	8
209.978000	0	event_RT	1.022610	8
221.495000	3.526990	event_accept_ingroup	1.028970	8
221.495000	3.526990	event_ingroup	1.028970	8
221.495000	33.500000	block_ingroup_fair	n/a	n/a
225.782000	3.521300	event_accept_ingroup	1.438630	8
