onset	duration	trial_type	response_time	Offer
4.003210	3.513630	event_reject_computer	1.026660	1
4.003210	3.513630	event_computer	1.026660	1
4.003210	33.500000	block_computer_unfair	n/a	n/a
8.269110	3.513600	event_accept_computer	1.290700	7
8.269110	3.513600	event_computer	1.290700	7
8.269110	0	event_RT	1.290700	7
12.535100	3.513700	event_reject_computer	1.337760	3
12.535100	3.513700	event_computer	1.337760	3
12.535100	0	event_RT	1.337760	3
16.817000	3.513720	event_reject_computer	2.301520	4
16.817000	3.513720	event_computer	2.301520	4
16.817000	0	event_RT	2.301520	4
21.082800	3.529400	event_reject_computer	1.033340	2
21.082800	3.529400	event_computer	1.033340	2
21.082800	0	event_RT	1.033340	2
25.364600	3.513650	event_accept_computer	1.331140	6
25.364600	3.513650	event_computer	1.331140	6
25.364600	0	event_RT	1.331140	6
29.630600	3.513680	event_reject_computer	1.144980	1
29.630600	3.513680	event_computer	1.144980	1
29.630600	0	event_RT	1.144980	1
33.896700	3.529340	event_reject_computer	1.375260	2
33.896700	3.529340	event_computer	1.375260	2
33.896700	0	event_RT	1.375260	2
49.431400	3.527510	event_accept_ingroup	1.344520	9
49.431400	3.527510	event_ingroup	1.344520	9
49.431400	33.500000	block_ingroup_fair	n/a	n/a
53.712900	3.527720	event_accept_ingroup	2.408540	4
53.712900	3.527720	event_ingroup	2.408540	4
53.712900	0	event_RT	2.408540	4
57.993300	3.513390	event_accept_ingroup	1.325640	7
57.993300	3.513390	event_ingroup	1.325640	7
57.993300	0	event_RT	1.325640	7
62.259400	3.513370	event_accept_ingroup	1.322560	10
62.259400	3.513370	event_ingroup	1.322560	10
62.259400	0	event_RT	1.322560	10
66.525500	3.513350	event_accept_ingroup	1.286410	8
66.525500	3.513350	event_ingroup	1.286410	8
66.525500	0	event_RT	1.286410	8
70.791500	3.513380	event_accept_ingroup	1.316630	6
70.791500	3.513380	event_ingroup	1.316630	6
70.791500	0	event_RT	1.316630	6
75.057600	3.513390	event_accept_ingroup	1.480270	9
75.057600	3.513390	event_ingroup	1.480270	9
75.057600	0	event_RT	1.480270	9
79.323700	3.529040	event_accept_ingroup	1.327540	10
79.323700	3.529040	event_ingroup	1.327540	10
79.323700	0	event_RT	1.327540	10
92.857200	3.512500	event_accept_computer	1.432570	8
92.857200	3.512500	event_computer	1.432570	8
92.857200	33.500000	block_computer_fair	n/a	n/a
97.122900	3.528540	event_accept_computer	1.563480	7
97.122900	3.528540	event_computer	1.563480	7
97.122900	0	event_RT	1.563480	7
101.404000	3.513670	event_accept_computer	1.029200	9
101.404000	3.513670	event_computer	1.029200	9
