"","participant_id","age","agecat","agedummy","trial_type","Offer","IsFairBlock","partner","response","avg_compFair","avg_compUnfair","avg_outgroupFair","avg_outgroupUnfair","avg_ingroupFair","avg_ingroupUnfair"
"38","sub-106",20,"younger",0,"event_reject_outgroup","5","1",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"39","sub-106",20,"younger",0,"event_accept_outgroup","9","1",2,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"40","sub-106",20,"younger",0,"event_accept_outgroup","9","1",2,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"41","sub-106",20,"younger",0,"event_reject_computer","2","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"42","sub-106",20,"younger",0,"event_reject_computer","4","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"43","sub-106",20,"younger",0,"event_reject_computer","1","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"44","sub-106",20,"younger",0,"event_accept_computer","8","0",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"45","sub-106",20,"younger",0,"event_reject_computer","1","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"46","sub-106",20,"younger",0,"event_reject_computer","6","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"47","sub-106",20,"younger",0,"event_reject_computer","2","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"48","sub-106",20,"younger",0,"event_reject_computer","1","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"49","sub-106",20,"younger",0,"event_accept_ingroup","9","1",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"50","sub-106",20,"younger",0,"event_accept_ingroup","9","1",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"51","sub-106",20,"younger",0,"event_accept_ingroup","9","1",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"52","sub-106",20,"younger",0,"event_reject_ingroup","6","1",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"53","sub-106",20,"younger",0,"event_accept_ingroup","7","1",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"54","sub-106",20,"younger",0,"event_accept_ingroup","10","1",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"55","sub-106",20,"younger",0,"event_reject_ingroup","4","1",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"56","sub-106",20,"younger",0,"event_accept_ingroup","7","1",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"57","sub-106",20,"younger",0,"event_reject_outgroup","3","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"58","sub-106",20,"younger",0,"event_reject_outgroup","4","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"59","sub-106",20,"younger",0,"event_reject_outgroup","5","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"60","sub-106",20,"younger",0,"event_accept_outgroup","9","0",2,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"61","sub-106",20,"younger",0,"event_reject_outgroup","2","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"62","sub-106",20,"younger",0,"event_reject_outgroup","1","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"63","sub-106",20,"younger",0,"event_reject_outgroup","1","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"64","sub-106",20,"younger",0,"event_reject_outgroup","1","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"65","sub-106",20,"younger",0,"event_reject_ingroup","5","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"66","sub-106",20,"younger",0,"event_reject_ingroup","3","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"67","sub-106",20,"younger",0,"event_reject_ingroup","1","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"68","sub-106",20,"younger",0,"event_reject_ingroup","1","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"69","sub-106",20,"younger",0,"event_reject_ingroup","2","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"70","sub-106",20,"younger",0,"event_accept_ingroup","7","0",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"71","sub-106",20,"younger",0,"event_reject_ingroup","4","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"72","sub-106",20,"younger",0,"event_reject_ingroup","1","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"73","sub-106",20,"younger",0,"event_accept_outgroup","10","1",2,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"74","sub-106",20,"younger",0,"event_accept_outgroup","7","1",2,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"75","sub-106",20,"younger",0,"event_accept_outgroup","9","1",2,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"76","sub-106",20,"younger",0,"event_accept_outgroup","9","1",2,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"77","sub-106",20,"younger",0,"event_reject_outgroup","3","1",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"78","sub-106",20,"younger",0,"event_reject_outgroup","8","1",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"79","sub-106",20,"younger",0,"event_reject_outgroup","5","1",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"80","sub-106",20,"younger",0,"event_accept_outgroup","7","1",2,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"81","sub-106",20,"younger",0,"event_accept_computer","10","1",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"82","sub-106",20,"younger",0,"event_reject_computer","5","1",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"83","sub-106",20,"younger",0,"event_accept_computer","8","1",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"84","sub-106",20,"younger",0,"event_reject_computer","3","1",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"85","sub-106",20,"younger",0,"event_accept_computer","8","1",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"86","sub-106",20,"younger",0,"event_accept_computer","7","1",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"87","sub-106",20,"younger",0,"event_accept_computer","10","1",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"88","sub-106",20,"younger",0,"event_accept_computer","9","1",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"89","sub-106",20,"younger",0,"event_reject_outgroup","4","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"90","sub-106",20,"younger",0,"event_reject_outgroup","1","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"91","sub-106",20,"younger",0,"event_accept_outgroup","9","0",2,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"92","sub-106",20,"younger",0,"event_reject_outgroup","2","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"93","sub-106",20,"younger",0,"event_reject_outgroup","1","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"94","sub-106",20,"younger",0,"event_reject_outgroup","5","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"95","sub-106",20,"younger",0,"event_reject_outgroup","4","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"96","sub-106",20,"younger",0,"event_reject_outgroup","3","0",2,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"97","sub-106",20,"younger",0,"event_accept_computer","7","1",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"98","sub-106",20,"younger",0,"event_accept_computer","9","1",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"99","sub-106",20,"younger",0,"event_reject_computer","5","1",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"100","sub-106",20,"younger",0,"event_accept_computer","7","1",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"101","sub-106",20,"younger",0,"event_accept_computer","9","1",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"102","sub-106",20,"younger",0,"event_accept_computer","10","1",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"103","sub-106",20,"younger",0,"event_reject_computer","1","1",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"104","sub-106",20,"younger",0,"event_accept_computer","8","1",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"105","sub-106",20,"younger",0,"event_accept_ingroup","7","1",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"106","sub-106",20,"younger",0,"event_accept_ingroup","7","1",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"107","sub-106",20,"younger",0,"event_accept_ingroup","9","1",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"108","sub-106",20,"younger",0,"event_accept_ingroup","7","1",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"109","sub-106",20,"younger",0,"event_accept_ingroup","9","1",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"110","sub-106",20,"younger",0,"event_reject_ingroup","2","1",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"111","sub-106",20,"younger",0,"event_accept_ingroup","8","1",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"112","sub-106",20,"younger",0,"event_reject_ingroup","6","1",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"113","sub-106",20,"younger",0,"event_reject_computer","4","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"114","sub-106",20,"younger",0,"event_reject_computer","2","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"115","sub-106",20,"younger",0,"event_reject_computer","7","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"116","sub-106",20,"younger",0,"event_reject_computer","2","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"117","sub-106",20,"younger",0,"event_reject_computer","3","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"118","sub-106",20,"younger",0,"event_reject_computer","2","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"119","sub-106",20,"younger",0,"event_reject_computer","6","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"120","sub-106",20,"younger",0,"event_reject_computer","2","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"121","sub-106",20,"younger",0,"event_reject_ingroup","4","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"122","sub-106",20,"younger",0,"event_reject_ingroup","3","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"123","sub-106",20,"younger",0,"event_accept_ingroup","8","0",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"124","sub-106",20,"younger",0,"event_reject_ingroup","2","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"125","sub-106",20,"younger",0,"event_reject_ingroup","3","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"126","sub-106",20,"younger",0,"event_reject_ingroup","1","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"127","sub-106",20,"younger",0,"event_reject_ingroup","5","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"128","sub-106",20,"younger",0,"event_reject_ingroup","4","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"129","sub-106",20,"younger",0,"event_reject_computer","2","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"130","sub-106",20,"younger",0,"event_accept_computer","10","0",1,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"131","sub-106",20,"younger",0,"event_reject_computer","1","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"132","sub-106",20,"younger",0,"event_reject_computer","1","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"133","sub-106",20,"younger",0,"event_reject_computer","1","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"134","sub-106",20,"younger",0,"event_reject_computer","1","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"135","sub-106",20,"younger",0,"event_reject_computer","6","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"136","sub-106",20,"younger",0,"event_reject_computer","4","0",1,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"137","sub-106",20,"younger",0,"event_reject_ingroup","4","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"138","sub-106",20,"younger",0,"event_reject_ingroup","4","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"139","sub-106",20,"younger",0,"event_reject_ingroup","4","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"140","sub-106",20,"younger",0,"event_reject_ingroup","1","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"141","sub-106",20,"younger",0,"event_reject_ingroup","4","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"142","sub-106",20,"younger",0,"event_reject_ingroup","6","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"143","sub-106",20,"younger",0,"event_accept_ingroup","8","0",3,1,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"144","sub-106",20,"younger",0,"event_reject_ingroup","2","0",3,0,0.75,0.0833333333333333,0.708333333333333,0.166666666666667,0.75,0.125
"145","sub-109",28,"younger",0,"event_accept_ingroup","10","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"146","sub-109",28,"younger",0,"event_accept_ingroup","7","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"147","sub-109",28,"younger",0,"event_accept_ingroup","4","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"148","sub-109",28,"younger",0,"event_accept_ingroup","10","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"149","sub-109",28,"younger",0,"event_accept_ingroup","7","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"150","sub-109",28,"younger",0,"event_accept_ingroup","6","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"151","sub-109",28,"younger",0,"event_accept_ingroup","9","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"152","sub-109",28,"younger",0,"event_accept_ingroup","7","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"153","sub-109",28,"younger",0,"event_accept_outgroup","5","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"154","sub-109",28,"younger",0,"event_accept_outgroup","10","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"155","sub-109",28,"younger",0,"event_accept_outgroup","8","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"156","sub-109",28,"younger",0,"event_accept_outgroup","10","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"157","sub-109",28,"younger",0,"event_accept_outgroup","8","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"158","sub-109",28,"younger",0,"event_accept_outgroup","10","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"159","sub-109",28,"younger",0,"event_accept_outgroup","2","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"160","sub-109",28,"younger",0,"event_accept_outgroup","8","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"161","sub-109",28,"younger",0,"event_accept_computer","2","0",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"162","sub-109",28,"younger",0,"event_accept_computer","6","0",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"163","sub-109",28,"younger",0,"event_accept_computer","2","0",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"164","sub-109",28,"younger",0,"event_accept_computer","2","0",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"165","sub-109",28,"younger",0,"event_accept_computer","7","0",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"166","sub-109",28,"younger",0,"event_accept_computer","4","0",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"167","sub-109",28,"younger",0,"event_accept_computer","4","1",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"168","sub-109",28,"younger",0,"event_accept_computer","9","1",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"169","sub-109",28,"younger",0,"event_accept_computer","7","1",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"170","sub-109",28,"younger",0,"event_accept_computer","8","1",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"171","sub-109",28,"younger",0,"event_accept_computer","9","1",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"172","sub-109",28,"younger",0,"event_accept_computer","9","1",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"173","sub-109",28,"younger",0,"event_accept_computer","6","1",1,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"174","sub-109",28,"younger",0,"event_accept_outgroup","6","0",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"175","sub-109",28,"younger",0,"event_accept_outgroup","3","0",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"176","sub-109",28,"younger",0,"event_reject_outgroup","1","0",2,0,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"177","sub-109",28,"younger",0,"event_accept_outgroup","2","0",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"178","sub-109",28,"younger",0,"event_accept_outgroup","8","0",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"179","sub-109",28,"younger",0,"event_accept_outgroup","2","0",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"180","sub-109",28,"younger",0,"event_accept_outgroup","3","0",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"181","sub-109",28,"younger",0,"event_accept_ingroup","6","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"182","sub-109",28,"younger",0,"event_accept_ingroup","8","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"183","sub-109",28,"younger",0,"event_accept_ingroup","9","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"184","sub-109",28,"younger",0,"event_accept_ingroup","10","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"185","sub-109",28,"younger",0,"event_accept_ingroup","7","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"186","sub-109",28,"younger",0,"event_accept_ingroup","4","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"187","sub-109",28,"younger",0,"event_accept_ingroup","9","1",3,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"188","sub-109",28,"younger",0,"event_accept_outgroup","2","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"189","sub-109",28,"younger",0,"event_accept_outgroup","8","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"190","sub-109",28,"younger",0,"event_accept_outgroup","6","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"191","sub-109",28,"younger",0,"event_accept_outgroup","10","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"192","sub-109",28,"younger",0,"event_accept_outgroup","7","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"193","sub-109",28,"younger",0,"event_accept_outgroup","9","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"194","sub-109",28,"younger",0,"event_accept_outgroup","10","1",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"195","sub-109",28,"younger",0,"event_accept_outgroup","3","0",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"196","sub-109",28,"younger",0,"event_accept_outgroup","4","0",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"197","sub-109",28,"younger",0,"event_accept_outgroup","7","0",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"198","sub-109",28,"younger",0,"event_accept_outgroup","3","0",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"199","sub-109",28,"younger",0,"event_accept_outgroup","2","0",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
"200","sub-109",28,"younger",0,"event_accept_outgroup","4","0",2,1,1,0.857142857142857,0.956521739130435,0.9,1,0.7
